"subj","cue_pred","block","trial","cond","exp_name","cue_delay","targ_right","cue_valid","targ_soa","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt.x","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","trial_sample_beg","trial_time_beg","trial_sample_end","trial_time_end","cue_sample","cue_time","blink_latency_sample","blink_latency_time","blink_window_sample","blink_window_time","targ_sample","targ_time","resp_sample","resp_time","shutter_sample_beg","shutter_time_beg","shutter_sample_end","shutter_time_end","cue_resp_sample","cue_resp_time","tot_trial_samples","tot_trial_time","samples_per_s","blank_sample_beg","blank_sample_end","tot_blank_samples","blank_time_beg","blank_time_end","tot_blank_time","rt.y","nonart","excl_reason"
6,1,2,34,"a","eb3",0.394,0,1,0.6,0.183902863376917,133.359883069992,135.359863042831,0.290060043334961,1,0.400155067443848,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,400.155067443848,8638715,133.36,8640715,135.36,8639106,133.75,8639696,134.34,8639696,134.34,8639696,134.34,8640107,134.75,8639585,134.23,8639396,134.04,8639396,134.04,2000,2,1000,8639401,8639585,186,0.686,0.87,0.184,1.38999999999999,0,NA
6,1,2,34,"v","eb3",0.328,0,1,1.2,0,154.917020082474,157.267074108124,0,1,0.289994955062866,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.994955062866,9510275,154.92,9512625,157.27,9510595,155.24,9511785,156.43,9511785,156.43,9511785,156.43,9512086,156.73,NA,NA,NA,NA,NA,NA,2350,2.35000000000002,999.99999999999,9510847,9510985,140,0.572,0.71,0.138,1.81,1,NA
6,1,2,35,"a","eb3",0.309,0,1,0.6,0.241822432031758,136.199808120728,137.889909982681,0.319977998733521,1,0.329987049102783,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,329.987049102783,8641555,136.2,8643245,137.89,8641856,136.5,8642446,137.09,8642446,137.09,8642446,137.09,8642786,137.43,8642426,137.07,8642176,136.82,8642176,136.82,1690,1.69,1000,8642181,8642423,244,0.626,0.868,0.242,1.23000000000002,0,NA
6,1,2,35,"v","eb3",0.373,1,1,1.2,0,158.087073087692,160.54713010788,0,1,0.300047874450684,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.047874450684,9513445,158.09,9515905,160.55,9513815,158.46,9515005,159.65,9515005,159.65,9515005,159.65,9515316,159.96,NA,NA,NA,NA,NA,NA,2460,2.46000000000001,999.999999999997,9514057,9514219,164,0.612,0.774,0.162,1.87,1,NA
6,1,2,36,"a","eb3",0.342,1,1,0.6,0.228818817587336,138.729914188385,140.519952058792,0.359994888305664,1,0.330006837844849,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.006837844849,8644085,138.73,8645875,140.52,8644426,139.07,8645016,139.66,8645016,139.66,8645016,139.66,8645356,140,8645016,139.66,8644786,139.43,8644786,139.43,1790,1.79000000000002,999.999999999989,8644791,8645013,224,0.706,0.928,0.222,1.27000000000001,0,NA
6,1,2,36,"v","eb3",0.444,1,0,1.2,0,161.387125968933,163.957155942917,0,1,0.31003212928772,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,310.03212928772,9516744,161.39,9519314,163.96,9517185,161.83,9518375,163.02,9518375,163.02,9518375,163.02,9518696,163.34,NA,NA,NA,NA,NA,NA,2570,2.57000000000002,999.999999999992,9517463,9517599,138,0.719,0.855,0.136,1.95000000000002,1,NA
6,1,2,37,"v","eb3",0.399,1,1,1.2,0,164.797194957733,167.197221040726,0,1,0.290037155151367,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.037155151367,9520155,164.8,9522554,167.2,9520545,165.19,9521735,166.38,9521735,166.38,9521735,166.38,9522036,166.68,NA,NA,NA,NA,NA,NA,2399,2.39999999999998,999.583333333343,9520761,9520925,166,0.606,0.77,0.164,1.88,1,NA
6,1,2,38,"a","eb3",0.349,1,1,0.6,0.429308665504817,144.210040092468,146.170031070709,0.409855127334595,1,0.350244045257568,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,350.244045257568,8649565,144.21,8651525,146.17,8649906,144.55,8650495,145.14,8650495,145.14,8650495,145.14,8650857,145.5,8650495,145.14,8650316,144.96,8650316,144.96,1960,1.95999999999998,1000.00000000001,8650321,8650493,174,0.756,0.928,0.172,1.28999999999999,0,NA
6,1,2,38,"v","eb3",0.364,0,1,1.2,0,168.037203073502,170.327282905579,0,1,0.289984941482544,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.984941482544,9523394,168.04,9525685,170.33,9523755,168.4,9524945,169.59,9524945,169.59,9524945,169.59,9525246,169.89,NA,NA,NA,NA,NA,NA,2291,2.29000000000002,1000.4366812227,9524055,9524201,148,0.661,0.807,0.146,1.84999999999999,1,NA
6,1,2,39,"a","eb3",0.496,1,1,0.6,0.0829955526409646,147.010016202927,148.87019109726,0.380208969116211,1,0.309834003448486,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,309.834003448486,8652365,147.01,8654225,148.87,8652856,147.5,8653446,148.09,8653446,148.09,8653446,148.09,8653766,148.41,8653326,147.97,8653236,147.88,8653236,147.88,1860,1.86000000000001,999.999999999993,8653241,8653323,84,0.876,0.958,0.0820000000000001,1.40000000000001,0,NA
6,1,2,39,"v","eb3",0.498,0,1,1.2,0,171.167282104492,173.777364015579,0,1,0.240078926086426,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,240.078926086426,9526525,171.17,9529135,173.78,9527015,171.66,9528205,172.85,9528205,172.85,9528205,172.85,9528456,173.1,NA,NA,NA,NA,NA,NA,2610,2.61000000000001,999.999999999995,9527227,9527387,162,0.702,0.862,0.16,1.93000000000001,1,NA
6,1,2,4,"a","eb3",0.446,1,0,0.6,0.126512256606372,49.0385689735413,51.0885291099548,0.259973049163818,1,0.310039043426514,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,310.039043426514,8554395,49.04,8556445,51.09,8554836,49.48,8555426,50.07,8555426,50.07,8555426,50.07,8555746,50.39,8555226,49.87,8555096,49.74,8555096,49.74,2050,2.05,999.999999999998,8555101,8555225,126,0.706,0.83,0.124,1.35,0,NA
6,1,2,4,"v","eb3",0.317,0,0,1.2,0,42.5450839996338,45.2051160335541,0,1,0.329993009567261,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,329.993009567261,9397905,42.55,9400565,45.21,9398215,42.86,9399405,44.05,9399405,44.05,9399405,44.05,9399746,44.39,NA,NA,NA,NA,NA,NA,2660,2.66,999.999999999999,9398471,9398597,128,0.566,0.692,0.126,1.84,1,NA
6,1,2,40,"a","eb3",0.359,0,1,0.6,0.153912997902181,149.710138082504,151.510123968124,0.289988994598389,1,0.289964914321899,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.964914321899,8655065,149.71,8656865,151.51,8655416,150.06,8656006,150.65,8656006,150.65,8656006,150.65,8656306,150.95,8655866,150.51,8655706,150.35,8655706,150.35,1800,1.79999999999998,1000.00000000001,8655711,8655865,156,0.646,0.8,0.154,1.23999999999998,0,NA
6,1,2,40,"v","eb3",0.422,1,1,1.2,0,174.597366094589,177.107382059097,0,1,0.320024013519287,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.024013519287,9529954,174.6,9532464,177.11,9530375,175.02,9531565,176.21,9531565,176.21,9531565,176.21,9531896,176.54,NA,NA,NA,NA,NA,NA,2510,2.51000000000002,999.999999999992,9530619,9530811,194,0.665,0.857,0.192,1.94,1,NA
6,1,2,5,"v","eb3",0.476,0,1,1.2,0,46.0451769828796,48.5951409339905,0,1,0.279994010925293,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.994010925293,9401405,46.05,9403955,48.6,9401875,46.52,9403065,47.71,9403065,47.71,9403065,47.71,9403356,48,NA,NA,NA,NA,NA,NA,2550,2.55,999.999999999998,9402131,9402251,122,0.726,0.846,0.12,1.95,1,NA
6,1,2,6,"a","eb3",0.346,1,1,0.6,0.161443045600078,54.8186550140381,56.6085879802704,0.2900071144104,1,0.280002117156982,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,280.002117156982,8560175,54.82,8561965,56.61,8560516,55.16,8561106,55.75,8561106,55.75,8561106,55.75,8561397,56.04,8560976,55.62,8560806,55.45,8560806,55.45,1790,1.79,1000,8560811,8560973,164,0.636,0.798,0.162,1.22,0,NA
6,1,2,6,"v","eb3",0.321,0,1,1.2,0,49.4351189136505,51.7752289772034,0,1,0.279983043670654,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,279.983043670654,9404795,49.44,9407135,51.78,9405115,49.76,9406305,50.95,9406305,50.95,9406305,50.95,9406596,51.24,NA,NA,NA,NA,NA,NA,2340,2.34,999.999999999999,9405445,9405571,128,0.65,0.776,0.126,1.8,1,NA
6,1,2,7,"v","eb3",0.301,1,1,1.2,0,52.615180015564,55.0453009605408,0,1,0.269963979721069,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,269.963979721069,9407975,52.62,9410405,55.05,9408275,52.92,9409465,54.11,9409465,54.11,9409465,54.11,9409746,54.39,NA,NA,NA,NA,NA,NA,2430,2.43,1000,9408583,9408693,112,0.608,0.718,0.11,1.77,1,NA
6,1,2,8,"a","eb3",0.309,1,1,0.6,0.0561836064313291,60.1187400817871,61.77867603302,0.290019035339355,1,0.290044069290161,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,290.044069290161,8565475,60.12,8567135,61.78,8565776,60.42,8566366,61.01,8566366,61.01,8566366,61.01,8566666,61.31,8566126,60.77,8566066,60.71,8566066,60.71,1660,1.66,999.999999999998,8566071,8566125,56,0.596,0.65,0.054,1.19,0,NA
6,1,2,8,"v","eb3",0.41,1,1,1.2,0,55.8852920532227,58.4252870082855,0,1,0.250018119812012,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,250.018119812012,9411245,55.89,9413785,58.43,9411645,56.29,9412835,57.48,9412835,57.48,9412835,57.48,9413096,57.74,NA,NA,NA,NA,NA,NA,2540,2.54,1000,9411861,9411965,106,0.616,0.72,0.104,1.85,1,NA
6,1,2,9,"a","eb3",0.388,1,1,0.6,0.357831970226356,62.6187400817871,64.3187260627747,0.290004014968872,1,0.279989957809448,"2020-03-17",1336,2,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,279.989957809448,8567975,62.62,8569675,64.32,8568356,63,8568946,63.59,8568946,63.59,8568946,63.59,8569236,63.88,8568946,63.59,8568646,63.29,8568646,63.29,1700,1.7,1000,8568651,8568945,296,0.676,0.97,0.294,1.26000000000001,0,NA
6,1,2,9,"v","eb3",0.446,1,1,1.2,0,59.265310049057,61.9054329395294,0,1,0.29000997543335,"2020-03-17",1350,2,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,290.00997543335,9414625,59.27,9417265,61.91,9415065,59.71,9416255,60.9,9416255,60.9,9416255,60.9,9416556,61.2,NA,NA,NA,NA,NA,NA,2640,2.63999999999999,1000,9415287,9415409,124,0.662,0.784,0.122,1.93,1,NA
6,1,3,1,"a","eb3",0.458,1,1,1.2,0.140629306684096,39.1179580688477,41.5780029296875,0.48003101348877,1,0.279806852340698,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,279.806852340698,8708475,39.12,8710935,41.58,8708926,39.57,8710116,40.76,8710116,40.76,8710116,40.76,8710406,41.05,8709556,40.2,8709406,40.05,8709406,40.05,2460,2.46,1000,8709412,8709554,144,0.937,1.079,0.142,1.93,0,NA
6,1,3,1,"v","eb3",0.455,1,1,0.6,0,33.6205759048462,35.6404778957367,0,1,0.39999794960022,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,399.99794960022,9581874,33.62,9583894,35.64,9582325,34.07,9582925,34.67,9582925,34.67,9582925,34.67,9583336,35.08,NA,NA,NA,NA,NA,NA,2020,2.02,999.999999999998,9582588,9582680,94,0.714,0.806,0.0920000000000001,1.46,1,NA
6,1,3,10,"a","eb3",0.457,0,1,1.2,0.299365441827074,69.4584250450134,71.9985539913177,0.260000944137573,1,0.330012798309326,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,330.012798309326,8738815,69.46,8741355,72,8739266,69.91,8740456,71.1,8740456,71.1,8740456,71.1,8740796,71.44,8739826,70.47,8739526,70.17,8739526,70.17,2540,2.54000000000001,999.999999999997,8739532,8739824,294,0.717,1.009,0.292,1.98,0,NA
6,1,3,10,"v","eb3",0.359,1,0,0.6,0,57.9310338497162,59.6409528255463,0,1,0.369974136352539,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,369.974136352539,9606185,57.93,9607894,59.64,9606535,58.28,9607135,58.88,9607135,58.88,9607135,58.88,9607516,59.26,NA,NA,NA,NA,NA,NA,1709,1.71,999.415204678362,9606864,9606990,128,0.679,0.805,0.126,1.33,1,NA
6,1,3,11,"a","eb3",0.483,1,1,1.2,0.173371704741693,72.838534116745,75.2685499191284,0.290059089660645,1,0.259988069534302,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,259.988069534302,8742195,72.84,8744625,75.27,8742676,73.32,8743866,74.51,8743866,74.51,8743866,74.51,8744136,74.78,8743146,73.79,8742966,73.61,8742966,73.61,2430,2.42999999999999,1000,8742972,8743144,174,0.777,0.949,0.172,1.94,0,NA
6,1,3,11,"v","eb3",0.385,1,1,0.6,0,60.4809839725494,62.1410739421844,0,1,0.330013990402222,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,330.013990402222,9608734,60.48,9610395,62.14,9609115,60.86,9609715,61.46,9609715,61.46,9609715,61.46,9610056,61.8,NA,NA,NA,NA,NA,NA,1661,1.66,1000.60240963855,9609346,9609448,104,0.612,0.714,0.102,1.32,1,NA
6,1,3,12,"a","eb3",0.36,1,1,1.2,0.197416558804015,76.0885701179504,78.5285160541534,0.319854021072388,1,0.320057153701782,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,320.057153701782,8745445,76.09,8747885,78.53,8745796,76.44,8746986,77.63,8746986,77.63,8746986,77.63,8747316,77.96,8746316,76.96,8746116,76.76,8746116,76.76,2440,2.44,1000,8746120,8746316,198,0.675,0.871,0.196,1.86999999999999,0,NA
6,1,3,13,"a","eb3",0.388,1,1,1.2,0.258871112267019,79.3685510158539,81.5986311435699,0.310024976730347,1,0.319998025894165,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,319.998025894165,8748725,79.37,8750955,81.6,8749106,79.75,8750296,80.94,8750296,80.94,8750296,80.94,8750626,81.27,8749676,80.32,8749416,80.06,8749416,80.06,2230,2.22999999999999,1000,8749422,8749674,254,0.697,0.949,0.252,1.89999999999999,0,NA
6,1,3,13,"v","eb3",0.31,0,1,0.6,0,70.1212270259857,72.1012468338013,0,1,0.300002098083496,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.002098083496,9618375,70.12,9620355,72.1,9618685,70.43,9619285,71.03,9619285,71.03,9619285,71.03,9619596,71.34,NA,NA,NA,NA,NA,NA,1980,1.97999999999999,1000.00000000001,9618844,9618958,116,0.469,0.583,0.114,1.22,1,NA
6,1,3,14,"a","eb3",0.303,0,1,1.2,0.106988633694676,82.4186570644379,84.6087160110474,0.359962940216064,1,0.279974937438965,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,279.974937438965,8751775,82.42,8753965,84.61,8752076,82.72,8753266,83.91,8753266,83.91,8753266,83.91,8753556,84.2,8752546,83.19,8752436,83.08,8752436,83.08,2190,2.19,1000,8752442,8752544,104,0.667,0.769,0.102,1.78,0,NA
6,1,3,14,"v","eb3",0.338,0,1,0.6,0,72.9413180351257,74.6812260150909,0,1,0.300024032592773,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.024032592773,9621195,72.94,9622934,74.68,9621525,73.27,9622125,73.87,9622125,73.87,9622125,73.87,9622436,74.18,NA,NA,NA,NA,NA,NA,1739,1.74000000000001,999.425287356317,9621774,9621868,96,0.579,0.673,0.0940000000000001,1.24000000000001,1,NA
6,1,3,15,"a","eb3",0.332,1,0,1.2,0.249292803718502,85.4487199783325,87.7686591148376,0.300045013427734,1,0.289978981018066,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,289.978981018066,8754805,85.45,8757125,87.77,8755136,85.78,8756326,86.97,8756326,86.97,8756326,86.97,8756626,87.27,8755686,86.33,8755436,86.08,8755436,86.08,2320,2.31999999999999,1000,8755442,8755684,244,0.637,0.879,0.242,1.81999999999999,0,NA
6,1,3,15,"v","eb3",0.484,0,1,0.6,0,75.5212249755859,77.4312379360199,0,1,0.28004002571106,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,280.04002571106,9623774,75.52,9625684,77.43,9624255,76,9624855,76.6,9624855,76.6,9624855,76.6,9625146,76.89,NA,NA,NA,NA,NA,NA,1910,1.91000000000001,999.999999999994,9624470,9624578,110,0.696,0.804,0.108,1.37,1,NA
6,1,3,16,"a","eb3",0.482,0,0,1.2,0.295199359450243,88.588662147522,90.8987550735474,0.290027856826782,1,0.329838991165161,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,329.838991165161,8757945,88.59,8760255,90.9,8758426,89.07,8759616,90.26,8759616,90.26,8759616,90.26,8759956,90.6,8759016,89.66,8758716,89.36,8758716,89.36,2310,2.31,999.999999999999,8758722,8759014,294,0.777,1.069,0.292,2.00999999999999,0,NA
6,1,3,16,"v","eb3",0.359,0,0,0.6,0,78.2512438297272,80.1013128757477,0,1,0.309972047805786,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,309.972047805786,9626504,78.25,9628354,80.1,9626855,78.6,9627455,79.2,9627455,79.2,9627455,79.2,9627776,79.52,NA,NA,NA,NA,NA,NA,1850,1.84999999999999,1000,9627150,9627256,108,0.646,0.752,0.106,1.27,1,NA
6,1,3,17,"a","eb3",0.418,1,1,1.2,0.193078848632167,91.7387311458588,94.2289109230042,0.289955854415894,1,0.289947032928467,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,289.947032928467,8761095,91.74,8763585,94.23,8761506,92.15,8762696,93.34,8762696,93.34,8762696,93.34,8762996,93.64,8761996,92.64,8761796,92.44,8761796,92.44,2490,2.49000000000001,999.999999999996,8761802,8761994,194,0.707,0.899,0.192,1.90000000000001,0,NA
6,1,3,17,"v","eb3",0.342,0,1,0.6,0,80.9412958621979,82.6813230514526,0,1,0.300011873245239,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,300.011873245239,9629194,80.94,9630934,82.68,9629535,81.28,9630135,81.88,9630135,81.88,9630135,81.88,9630446,82.19,NA,NA,NA,NA,NA,NA,1740,1.74000000000001,999.999999999995,9629728,9629864,138,0.534,0.67,0.136,1.25,1,NA
6,1,3,18,"a","eb3",0.493,1,1,1.2,0.194724058390283,95.0489110946655,97.5790441036224,0.290006160736084,1,0.310028076171875,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.028076171875,8764405,95.05,8766935,97.58,8764896,95.54,8766086,96.73,8766086,96.73,8766086,96.73,8766406,97.05,8765386,96.03,8765186,95.83,8765186,95.83,2530,2.53,1000,8765192,8765384,194,0.787,0.979,0.192,2,0,NA
6,1,3,18,"v","eb3",0.491,1,1,0.6,0,83.5213308334351,85.4114320278168,0,1,0.289998769760132,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,289.998769760132,9631774,83.52,9633664,85.41,9632265,84.01,9632865,84.61,9632865,84.61,9632865,84.61,9633166,84.91,NA,NA,NA,NA,NA,NA,1890,1.89,1000,9632580,9632696,118,0.806,0.922,0.116,1.39,1,NA
6,1,3,19,"a","eb3",0.302,1,0,1.2,0.126140445351761,98.4188511371613,100.888890981674,0.389998912811279,1,0.339988946914673,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,339.988946914673,8767775,98.42,8770245,100.89,8768076,98.72,8769266,99.91,8769266,99.91,8769266,99.91,8769616,100.26,8768596,99.24,8768466,99.11,8768466,99.11,2470,2.47,1000,8768472,8768594,124,0.697,0.819,0.122,1.84,0,NA
6,1,3,19,"v","eb3",0.375,1,0,0.6,0,86.2314078807831,88.1414618492126,0,1,0.380053997039795,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,380.053997039795,9634484,86.23,9636394,88.14,9634855,86.6,9635455,87.2,9635455,87.2,9635455,87.2,9635846,87.59,NA,NA,NA,NA,NA,NA,1910,1.91,1000,9635110,9635222,114,0.626,0.738,0.112,1.36,1,NA
6,1,3,2,"a","eb3",0.406,0,1,1.2,0.260524739146298,42.418004989624,45.0480539798737,0.299998998641968,1,0.299981832504272,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,299.981832504272,8711775,42.42,8714405,45.05,8712176,42.82,8713366,44.01,8713366,44.01,8713366,44.01,8713676,44.32,8712746,43.39,8712476,43.12,8712476,43.12,2630,2.63,1000,8712482,8712744,264,0.707,0.969,0.262,1.9,0,NA
6,1,3,2,"v","eb3",0.415,0,1,0.6,0,36.4805150032043,38.3605928421021,0,1,0.320008039474487,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,320.008039474487,9584734,36.48,9586614,38.36,9585145,36.89,9585745,37.49,9585745,37.49,9585745,37.49,9586076,37.82,NA,NA,NA,NA,NA,NA,1880,1.88,999.999999999999,9585372,9585518,148,0.638,0.784,0.146,1.34,1,NA
6,1,3,20,"v","eb3",0.389,1,1,0.6,0,88.9815599918365,90.7715609073639,0,1,0.31002402305603,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,310.02402305603,9637235,88.98,9639024,90.77,9637615,89.36,9638215,89.96,9638215,89.96,9638215,89.96,9638536,90.28,NA,NA,NA,NA,NA,NA,1789,1.78999999999999,999.441340782127,9637832,9637920,90,0.597,0.685,0.0880000000000001,1.3,1,NA
6,1,3,21,"a","eb3",0.371,0,0,1.2,0.435931526231783,104.848983049393,107.289108991623,0.270020961761475,1,0.290024995803833,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Invalid",-1,1,290.024995803833,8774205,104.85,8776645,107.29,8774576,105.22,8775766,106.41,8775766,106.41,8775766,106.41,8776066,106.71,8775286,105.93,8774846,105.49,8774846,105.49,2440,2.44000000000001,999.999999999995,8774852,8775294,444,0.647,1.089,0.442,1.86,0,NA
6,1,3,21,"v","eb3",0.364,0,1,0.6,0,91.6115229129791,93.4215648174286,0,1,0.219996929168701,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,219.996929168701,9639864,91.61,9641674,93.42,9640225,91.97,9640825,92.57,9640825,92.57,9640825,92.57,9641056,92.8,NA,NA,NA,NA,NA,NA,1810,1.81,999.999999999999,9640416,9640558,144,0.552,0.694,0.142,1.19,1,NA
6,1,3,22,"a","eb3",0.345,0,1,1.2,0.166324444179958,108.129050016403,110.579077959061,0.39002513885498,1,0.509948015213013,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,509.948015213013,8777485,108.13,8779935,110.58,8777826,108.47,8779016,109.66,8779016,109.66,8779016,109.66,8779536,110.18,8778386,109.03,8778216,108.86,8778216,108.86,2450,2.45,999.999999999999,8778222,8778384,164,0.737,0.899,0.162,2.05000000000001,0,NA
6,1,3,22,"v","eb3",0.317,0,0,0.6,0,94.261570930481,96.0416879653931,0,1,0.339969873428345,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Invalid",-1,1,339.969873428345,9642514,94.26,9644295,96.04,9642825,94.57,9643425,95.17,9643425,95.17,9643425,95.17,9643776,95.52,NA,NA,NA,NA,NA,NA,1781,1.78,1000.56179775281,9643106,9643230,126,0.592,0.716,0.124,1.25999999999999,1,NA
6,1,3,23,"a","eb3",0.487,0,1,1.2,0.389202696296906,111.419095993042,113.889130115509,0.30005407333374,1,0.370000123977661,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,370.000123977661,8780775,111.42,8783245,113.89,8781256,111.9,8782446,113.09,8782446,113.09,8782446,113.09,8782826,113.47,8781946,112.59,8781556,112.2,8781556,112.2,2470,2.47,1000,8781562,8781948,388,0.787,1.173,0.386,2.05,0,NA
6,1,3,23,"v","eb3",0.317,0,1,0.6,0,96.8816609382629,98.7016580104828,0,1,0.359981060028076,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,359.981060028076,9645134,96.88,9646954,98.7,9645445,97.19,9646045,97.79,9646045,97.79,9646045,97.79,9646416,98.16,NA,NA,NA,NA,NA,NA,1820,1.82000000000001,999.999999999996,9645650,9645796,148,0.516,0.662,0.146,1.28,1,NA
6,1,3,24,"a","eb3",0.348,0,1,1.2,0.0953665164070196,114.729151010513,116.97921705246,0.300000190734863,1,0.310035943984985,"2020-03-17",1339,3,"Artificial","Artificial Blink","Predictive","Predictive Cue","Valid",1,1,310.035943984985,8784085,114.73,8786335,116.98,8784426,115.07,8785616,116.26,8785616,116.26,8785616,116.26,8785936,116.58,8784826,115.47,8784726,115.37,8784726,115.37,2250,2.25,1000,8784732,8784824,94,0.647,0.739,0.092,1.84999999999999,0,NA
6,1,3,24,"v","eb3",0.435,1,1,0.6,0,99.5416879653931,101.611728906631,0,1,0.420002937316895,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,420.002937316895,9647794,99.54,9649864,101.61,9648225,99.97,9648825,100.57,9648825,100.57,9648825,100.57,9649256,101,NA,NA,NA,NA,NA,NA,2070,2.06999999999999,1000,9648436,9648560,126,0.642,0.766,0.124,1.45999999999999,1,NA
6,1,3,25,"v","eb3",0.485,0,1,0.6,0,102.451761960983,104.381819963455,0,1,0.309988975524902,"2020-03-17",1353,3,"Prompted","Prompted Blink","Predictive","Predictive Cue","Valid",1,1,309.988975524902,9650704,102.45,9652634,104.38,9651185,102.93,9651785,103.53,9651785,103.53,9651785,103.53,9652106,103.85,NA,NA,NA,NA,NA,NA,1930,1.92999999999999,1000,9651400,9651558,160,0.696,0.854,0.158,1.39999999999999,1,NA
