"exp_name","subj","cond","sess","trial","cue_delay","targ_right","cue_valid","blink_latency","shutter_dur","trial_start","trial_end","cue_rt","corr_resp","rt","cue_pred","targ_soa","block_date","block_time","block_order","Cond","CondFull","CuePred","CuePredFull","CueValid","cue_valid_c","cue_pred_c","RT","ctoa_s","ctoa","ctoa_bin","ctoa_lowbound","ctoa_lowbound_s","ctoa0_s","ctoa3","ctoa3_bin0"
"eb1",10,"v",2,35,0.362,1,0,0.415,0,125.075255155563,127.005248069763,0,1,0.319996118545532,0,0,"2019-07-05",1725,2,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,319.996118545532,0.815,815,"(813,900]",813,0.173,0.174,"Long CTOA",1
"eb1",10,"v",2,36,0.493,0,0,0.443,0,127.845242023468,130.205176115036,0,1,0.279969930648804,0,0,"2019-07-05",1725,2,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,279.969930648804,0.843,843,"(813,900]",813,0.173,0.202,"Long CTOA",1
"eb1",10,"v",2,37,0.396,1,1,0.308,0,131.045193195343,132.945211172104,0,1,0.349817037582397,0,0,"2019-07-05",1725,2,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,349.817037582397,0.708,708,"(640,727]",640,0,0.0669999999999999,"Short CTOA",0
"eb1",10,"v",2,38,0.373,0,1,0.319,0,133.78519320488,139.875153064728,0,1,0.289990186691284,0,0,"2019-07-05",1725,2,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,289.990186691284,0.719,719,"(640,727]",640,0,0.0780000000000001,"Short CTOA",0
"eb1",10,"v",2,40,0.423,0,0,0.354,0,147.145042181015,149.0750041008,0,1,0.30999493598938,0,0,"2019-07-05",1725,2,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,309.99493598938,0.754,754,"(727,813]",726,0.086,0.113,"Medium CTOA",0.5
"eb1",10,"v",3,2,0.415,1,1,0.431,0,32.6796901226044,34.8197231292725,0,1,0.359977006912231,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,359.977006912231,0.831,831,"(813,900]",813,0.173,0.19,"Long CTOA",1
"eb1",10,"v",3,3,0.482,0,0,0.413,0,35.6596541404724,37.6996450424194,0,1,0.269962072372437,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,269.962072372437,0.813,813,"(727,813]",726,0.086,0.172,"Medium CTOA",0.5
"eb1",10,"v",3,4,0.319,1,0,0.356,0,38.5196521282196,40.2896311283112,0,1,0.319998025894165,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,319.998025894165,0.756,756,"(727,813]",726,0.086,0.115,"Medium CTOA",0.5
"eb1",10,"v",3,5,0.374,1,1,0.432,0,41.1096620559692,43.0196051597595,0,1,0.28004002571106,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,280.04002571106,0.832,832,"(813,900]",813,0.173,0.191,"Long CTOA",1
"eb1",10,"v",3,6,0.473,0,0,0.286,0,43.8596460819244,45.7695791721344,0,1,0.300017118453979,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,300.017118453979,0.686,686,"(640,727]",640,0,0.0449999999999999,"Short CTOA",0
"eb1",10,"v",3,8,0.329,0,1,0.327,0,49.4695611000061,51.3295049667358,0,1,0.349972009658813,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,349.972009658813,0.727,727,"(727,813]",726,0.086,0.0860000000000001,"Short CTOA",0
"eb1",10,"v",3,9,0.352,1,0,0.37,0,52.1695461273193,53.9794840812683,0,1,0.239948034286499,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,239.948034286499,0.77,770,"(727,813]",726,0.086,0.129,"Medium CTOA",0.5
"eb1",10,"v",3,10,0.333,0,0,0.269,0,54.8194620609283,56.5798540115356,0,1,0.319984197616577,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,319.984197616577,0.669,669,"(640,727]",640,0,0.028,"Short CTOA",0
"eb1",10,"v",3,11,0.447,0,1,0.337,0,57.4193999767303,59.3593950271606,0,1,0.329994916915894,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,329.994916915894,0.737,737,"(727,813]",726,0.086,0.0960000000000001,"Medium CTOA",0.5
"eb1",10,"v",3,12,0.373,1,0,0.467,0,60.1994090080261,62.3093640804291,0,1,0.309918880462646,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,309.918880462646,0.867,867,"(813,900]",813,0.173,0.226,"Long CTOA",1
"eb1",10,"v",3,13,0.413,1,1,0.458,0,63.1493210792542,68.899316072464,0,1,0.329997062683105,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,329.997062683105,0.858,858,"(813,900]",813,0.173,0.217,"Long CTOA",1
"eb1",10,"v",3,16,0.407,0,1,0.363,0,75.4092140197754,77.4193091392517,0,1,0.349881887435913,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,349.881887435913,0.763,763,"(727,813]",726,0.086,0.122,"Medium CTOA",0.5
"eb1",10,"v",3,17,0.315,1,0,0.289,0,78.2593011856079,80.2892110347748,0,1,0.239995002746582,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,239.995002746582,0.689,689,"(640,727]",640,0,0.048,"Short CTOA",0
"eb1",10,"v",3,18,0.406,0,0,0.477,0,81.1092140674591,83.2291741371155,0,1,0.279999017715454,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,279.999017715454,0.877,877,"(813,900]",813,0.173,0.236,"Long CTOA",1
"eb1",10,"v",3,19,0.305,1,0,0.399,0,84.0691511631012,88.179151058197,0,1,0.290000915527344,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,290.000915527344,0.799,799,"(727,813]",726,0.086,0.158,"Medium CTOA",0.5
"eb1",10,"v",3,20,0.324,1,1,0.368,0,89.0191030502319,90.9491021633148,0,1,0.410007953643799,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,410.007953643799,0.768,768,"(727,813]",726,0.086,0.127,"Medium CTOA",0.5
"eb1",10,"v",3,21,0.454,0,1,0.403,0,91.7890779972076,93.7691171169281,0,1,0.250002145767212,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,250.002145767212,0.803,803,"(727,813]",726,0.086,0.162,"Medium CTOA",0.5
"eb1",10,"v",3,22,0.484,0,0,0.291,0,94.6090791225433,96.6190950870514,0,1,0.349996089935303,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,349.996089935303,0.691,691,"(640,727]",640,0,0.05,"Short CTOA",0
"eb1",10,"v",3,23,0.465,1,1,0.342,0,97.4590771198273,102.389096975327,0,1,0.339982032775879,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,339.982032775879,0.742,742,"(727,813]",726,0.086,0.101,"Medium CTOA",0.5
"eb1",10,"v",3,24,0.323,0,1,0.456,0,103.229050159454,105.098997116089,0,1,0.269994020462036,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,269.994020462036,0.856,856,"(813,900]",813,0.173,0.215,"Long CTOA",1
"eb1",10,"v",3,25,0.464,1,1,0.418,0,105.93899512291,107.948987007141,0,1,0.280004978179932,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,280.004978179932,0.818,818,"(813,900]",813,0.173,0.177,"Long CTOA",1
"eb1",10,"v",3,26,0.439,0,0,0.439,0,108.789090156555,110.858956098557,0,1,0.299978017807007,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,299.978017807007,0.839,839,"(813,900]",813,0.173,0.198,"Long CTOA",1
"eb1",10,"v",3,27,0.463,1,1,0.443,0,111.678889036179,113.828993082047,0,1,0.379984855651855,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,379.984855651855,0.843,843,"(813,900]",813,0.173,0.202,"Long CTOA",1
"eb1",10,"v",3,28,0.475,0,1,0.277,0,114.669074058533,116.529253959656,0,1,0.310058116912842,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,310.058116912842,0.677,677,"(640,727]",640,0,0.036,"Short CTOA",0
"eb1",10,"v",3,29,0.423,1,0,0.317,0,117.369290113449,119.349493026733,0,1,0.389994144439697,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,389.994144439697,0.717,717,"(640,727]",640,0,0.0760000000000001,"Short CTOA",0
"eb1",10,"v",3,30,0.396,0,0,0.266,0,120.189565181732,122.009771108627,0,1,0.350023031234741,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,350.023031234741,0.666,666,"(640,727]",640,0,0.0249999999999999,"Short CTOA",0
"eb1",10,"v",3,31,0.487,0,1,0.377,0,122.849825143814,125.07001709938,0,1,0.390040874481201,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,390.040874481201,0.777,777,"(727,813]",726,0.086,0.136,"Medium CTOA",0.5
"eb1",10,"v",3,33,0.476,1,1,0.358,0,128.840487003326,130.970587968826,0,1,0.38988208770752,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,389.88208770752,0.758,758,"(727,813]",726,0.086,0.117,"Medium CTOA",0.5
"eb1",10,"v",3,34,0.479,0,1,0.426,0,131.810693979263,133.860916137695,0,1,0.390042066574097,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,390.042066574097,0.826,826,"(813,900]",813,0.173,0.185,"Long CTOA",1
"eb1",10,"v",3,35,0.3,0,1,0.436,0,134.70095705986,136.661209106445,0,1,0.420078992843628,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,420.078992843628,0.836,836,"(813,900]",813,0.173,0.195,"Long CTOA",1
"eb1",10,"v",3,36,0.489,1,1,0.458,0,137.501221179962,139.591475009918,0,1,0.289872169494629,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,289.872169494629,0.858,858,"(813,900]",813,0.173,0.217,"Long CTOA",1
"eb1",10,"v",3,37,0.403,1,0,0.323,0,140.431534051895,142.361732959747,0,1,0.370069980621338,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,370.069980621338,0.723,723,"(640,727]",640,0,0.0820000000000001,"Short CTOA",0
"eb1",10,"v",3,38,0.31,0,0,0.413,0,143.201747179031,148.212267160416,0,1,0.330054998397827,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,330.054998397827,0.813,813,"(727,813]",726,0.086,0.172,"Medium CTOA",0.5
"eb1",10,"v",3,40,0.339,1,0,0.305,0,151.962646961212,153.762776136398,0,1,0.320071935653687,0,0,"2019-07-05",1728,3,"Prompted","Prompted Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,320.071935653687,0.705,705,"(640,727]",640,0,0.0640000000000001,"Short CTOA",0
"eb1",12,"a",1,1,0.478,1,0,0.259,0.181034485433402,53.923905134201,56.263925075531,0.289966106414795,1,0.400161981582642,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,400.161981582642,0.659,659,"(640,727]",640,0,0.018,"Short CTOA",0
"eb1",12,"a",1,2,0.455,0,0,0.404,0.234576730197199,57.1038951873779,59.5339782238007,0.300003051757812,1,0.370017051696777,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,370.017051696777,0.804,804,"(727,813]",726,0.086,0.163,"Medium CTOA",0.5
"eb1",12,"a",1,3,0.406,0,1,0.414,0.209860289365899,60.3739490509033,62.854031085968,0.31003212928772,1,0.349982023239136,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,349.982023239136,0.814,814,"(813,900]",813,0.173,0.173,"Long CTOA",1
"eb1",12,"a",1,4,0.359,0,0,0.349,0.241067850221376,63.6940050125122,65.924063205719,0.320077896118164,1,0.339980125427246,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,339.980125427246,0.749,749,"(727,813]",726,0.086,0.108,"Medium CTOA",0.5
"eb1",12,"a",1,5,0.463,1,1,0.357,0.207025143227719,66.7640202045441,69.7541069984436,0.360043048858643,1,0.440054178237915,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,440.054178237915,0.757,757,"(727,813]",726,0.086,0.116,"Medium CTOA",0.5
"eb1",12,"a",1,6,0.475,1,1,0.433,0.199701218193059,70.594101190567,73.6841571331024,0.43000602722168,1,0.330222845077515,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,330.222845077515,0.833,833,"(813,900]",813,0.173,0.192,"Long CTOA",1
"eb1",12,"a",1,7,0.483,0,1,0.446,0.187010123217343,74.5241701602936,77.0542461872101,0.309992074966431,1,0.359998941421509,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,359.998941421509,0.846,846,"(813,900]",813,0.173,0.205,"Long CTOA",1
"eb1",12,"a",1,8,0.4,1,0,0.421,0.21121974450807,77.8941659927368,80.0542161464691,0.380003929138184,1,0.280110836029053,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,280.110836029053,0.821,821,"(813,900]",813,0.173,0.18,"Long CTOA",1
"eb1",12,"a",1,9,0.457,0,0,0.48,0.172637525284201,80.8942379951477,83.1742720603943,0.309986114501953,1,0.300029993057251,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,300.029993057251,0.88,880,"(813,900]",813,0.173,0.239,"Long CTOA",1
"eb1",12,"a",1,10,0.341,0,1,0.344,0.191257137707527,84.0143082141876,86.1443920135498,0.300025939941406,1,0.400007963180542,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,400.007963180542,0.744,744,"(727,813]",726,0.086,0.103,"Medium CTOA",0.5
"eb1",12,"a",1,13,0.466,1,0,0.307,0.231831300172544,92.9244120121002,95.1744811534882,0.300002813339233,1,0.369987010955811,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,369.987010955811,0.707,707,"(640,727]",640,0,0.0660000000000001,"Short CTOA",0
"eb1",12,"a",1,17,0.416,1,1,0.308,0.188414793993849,106.614655017853,110.044715166092,0.36002779006958,1,0.379910945892334,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,379.910945892334,0.708,708,"(640,727]",640,0,0.0669999999999999,"Short CTOA",0
"eb1",12,"a",1,19,0.394,0,0,0.352,0.173244586871196,113.814741134644,115.934782028198,0.320034980773926,1,0.340200901031494,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,340.200901031494,0.752,752,"(727,813]",726,0.086,0.111,"Medium CTOA",0.5
"eb1",12,"a",1,23,0.486,1,1,0.488,0.204440918124664,125.734888076782,129.285041093826,0.269996881484985,1,0.29000186920166,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,290.00186920166,0.888,888,"(813,900]",813,0.173,0.247,"Long CTOA",1
"eb1",12,"a",1,24,0.382,1,0,0.487,0.173902032683001,130.125070095062,132.175034046173,0.300022125244141,1,0.2900230884552,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,290.0230884552,0.887,887,"(813,900]",813,0.173,0.246,"Long CTOA",1
"eb1",12,"a",1,26,0.466,1,0,0.252,0.190558972476203,136.935118198395,138.895125150681,0.330010890960693,1,0.330029010772705,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,330.029010772705,0.652,652,"(640,727]",640,0,0.0109999999999999,"Short CTOA",0
"eb1",12,"a",1,27,0.383,1,0,0.261,0.212183328814877,139.715161085129,141.425168991089,0.28994607925415,1,0.290011882781982,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,290.011882781982,0.661,661,"(640,727]",640,0,0.02,"Short CTOA",0
"eb1",12,"a",1,29,0.433,1,1,0.358,0.244517931020403,145.1752409935,147.305328130722,0.26996898651123,1,0.360009908676147,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,360.009908676147,0.758,758,"(727,813]",726,0.086,0.117,"Medium CTOA",0.5
"eb1",12,"a",1,31,0.302,1,1,0.426,0.180118758761562,151.135311126709,152.995378017426,0.320028066635132,1,0.32002592086792,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,320.02592086792,0.826,826,"(813,900]",813,0.173,0.185,"Long CTOA",1
"eb1",12,"a",1,32,0.403,0,0,0.47,0.17766182721775,153.835388183594,156.875483036041,0.250041007995605,1,0.300044059753418,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,300.044059753418,0.87,870,"(813,900]",813,0.173,0.229,"Long CTOA",1
"eb1",12,"a",1,33,0.392,1,1,0.414,0.196159726014894,157.715453147888,159.845566034317,0,1,0.410086154937744,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,410.086154937744,0.814,814,"(813,900]",813,0.173,0.173,"Long CTOA",1
"eb1",12,"a",1,36,0.314,0,1,0.269,0.215100286545301,168.215640068054,171.395711183548,0.329979181289673,1,0.330016136169434,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,330.016136169434,0.669,669,"(640,727]",640,0,0.028,"Short CTOA",0
"eb1",12,"a",1,37,0.317,0,0,0.258,0.145724199546571,172.235743045807,175.445837020874,0.240036964416504,1,0.300006151199341,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,300.006151199341,0.658,658,"(640,727]",640,0,0.0169999999999999,"Short CTOA",0
"eb1",12,"a",1,38,0.368,0,0,0.439,0.201353308107106,176.285879135132,179.895950078964,0.190001964569092,1,0.289998054504395,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,289.998054504395,0.839,839,"(813,900]",813,0.173,0.198,"Long CTOA",1
"eb1",12,"a",1,39,0.408,0,1,0.294,0.191993004932456,180.735897064209,183.815982103348,0,1,0.280106067657471,0,0,"2019-07-12",1203,1,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,280.106067657471,0.694,694,"(640,727]",640,0,0.0529999999999999,"Short CTOA",0
"eb1",12,"a",2,2,0.435,1,1,0.448,0.215224624790245,27.115758895874,30.1458098888397,0.279977798461914,1,0.280025959014893,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,280.025959014893,0.848,848,"(813,900]",813,0.173,0.207,"Long CTOA",1
"eb1",12,"a",2,4,0.482,0,1,0.329,0.234932689715651,34.8859128952026,37.8360078334808,0.259955883026123,1,0.299999952316284,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,299.999952316284,0.729,729,"(727,813]",726,0.086,0.0880000000000001,"Medium CTOA",0.5
"eb1",12,"a",2,5,0.314,0,0,0.274,0.186538016935279,38.6759560108185,40.9960289001465,0.280051946640015,1,0.27000904083252,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,270.00904083252,0.674,674,"(640,727]",640,0,0.0329999999999999,"Short CTOA",0
"eb1",12,"a",2,6,0.334,0,1,0.449,0.221638593809308,41.8360509872437,43.8261289596558,0.339998960494995,1,0.319998979568481,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,319.998979568481,0.849,849,"(813,900]",813,0.173,0.208,"Long CTOA",1
"eb1",12,"a",2,7,0.434,1,1,0.291,0.203268208223318,44.6660640239716,47.5161879062653,0.280034780502319,1,0.309965848922729,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,309.965848922729,0.691,691,"(640,727]",640,0,0.05,"Short CTOA",0
"eb1",12,"a",2,8,0.416,1,0,0.318,0.219839377302759,48.3562259674072,50.356241941452,0,1,0.289992809295654,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,289.992809295654,0.718,718,"(640,727]",640,0,0.077,"Short CTOA",0
"eb1",12,"a",2,11,0.301,1,1,0.466,0.188340238747177,57.5663669109344,60.9964489936829,0.429982900619507,1,0.290029048919678,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,290.029048919678,0.866,866,"(813,900]",813,0.173,0.225,"Long CTOA",1
"eb1",12,"a",2,13,0.351,1,1,0.459,0.174621084100739,65.8666138648987,68.6767008304596,0.350117921829224,1,0.26998496055603,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,269.98496055603,0.859,859,"(813,900]",813,0.173,0.218,"Long CTOA",1
"eb1",12,"a",2,14,0.337,1,0,0.402,0.21589639551978,69.5166888237,72.1166808605194,0.239941120147705,1,0.319994926452637,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,319.994926452637,0.802,802,"(727,813]",726,0.086,0.161,"Medium CTOA",0.5
"eb1",12,"a",2,15,0.46,0,0,0.421,0.228685643666162,72.9566819667816,75.0667238235474,0.310031890869141,1,0.359972953796387,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,359.972953796387,0.821,821,"(813,900]",813,0.173,0.18,"Long CTOA",1
"eb1",12,"a",2,17,0.372,0,0,0.497,0.18457022073014,78.9968118667603,80.9968538284302,0.349995136260986,1,0.310013055801392,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,310.013055801392,0.897,897,"(813,900]",813,0.173,0.256,"Long CTOA",1
"eb1",12,"a",2,18,0.469,1,1,0.329,0.161775994960753,81.8368628025055,85.5069499015808,0.279890775680542,1,0.279981851577759,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,279.981851577759,0.729,729,"(727,813]",726,0.086,0.0880000000000001,"Medium CTOA",0.5
"eb1",12,"a",2,20,0.338,1,1,0.416,0.188841581986457,89.7870738506317,92.437148809433,0.290045976638794,1,0.299904823303223,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,299.904823303223,0.816,816,"(813,900]",813,0.173,0.175,"Long CTOA",1
"eb1",12,"a",2,21,0.365,0,1,0.252,0.210792196570831,93.2771668434143,95.7574119567871,0.260135173797607,1,0.320022821426392,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,320.022821426392,0.652,652,"(640,727]",640,0,0.0109999999999999,"Short CTOA",0
"eb1",12,"a",2,22,0.323,1,0,0.418,0.203864723241269,96.5972368717194,98.6772718429565,0.349936008453369,1,0.309957981109619,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,309.957981109619,0.818,818,"(813,900]",813,0.173,0.177,"Long CTOA",1
"eb1",12,"a",2,23,0.427,1,0,0.287,0.190523375390664,99.5072989463806,102.327368974686,0.280005931854248,1,0.319996118545532,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,319.996118545532,0.687,687,"(640,727]",640,0,0.046,"Short CTOA",0
"eb1",12,"a",2,24,0.419,0,0,0.263,0.236070567211146,103.167378902435,105.007369995117,0.270020008087158,1,0.320020914077759,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,320.020914077759,0.663,663,"(640,727]",640,0,0.022,"Short CTOA",0
"eb1",12,"a",2,25,0.346,1,1,0.451,0.183542633421417,105.847368001938,108.907510995865,0.259965896606445,1,0.280086040496826,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,280.086040496826,0.851,851,"(813,900]",813,0.173,0.21,"Long CTOA",1
"eb1",12,"a",2,26,0.301,1,1,0.275,0.248067960581513,109.74750494957,111.447511911392,0.250001907348633,1,0.370023965835571,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Valid",1,-1,370.023965835571,0.675,675,"(640,727]",640,0,0.034,"Short CTOA",0
"eb1",12,"a",2,27,0.312,1,0,0.331,0.238682437988918,112.287549972534,114.907543897629,0.260004997253418,1,0.309950828552246,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,309.950828552246,0.731,731,"(727,813]",726,0.086,0.0900000000000001,"Medium CTOA",0.5
"eb1",12,"a",2,28,0.304,0,0,0.462,0.206247795182405,115.747536897659,118.327610969543,0.250010013580322,1,0.300009965896606,0,0,"2019-07-12",1206,2,"Artificial","Artificial Blink","Unpredictive","Unpredictive Cue","Invalid",-1,-1,300.009965896606,0.862,862,"(813,900]",813,0.173,0.221,"Long CTOA",1
